Id,Name,Telefon / Primary Phone Number,Telefon / Primary Phone Country Code,Telefon / Primary Phone Calling Code,Telefon / Additional Phones,Domain Name / Link URL,Domain Name / Link Label,Domain Name / Secondary Links,GF,Zustand,Branche,emails,Bearbeiter,Notiz,Datum,Nächster Anruf,Summary,NextStep,Potential,Follow Up,After-Call-Email,ICP
69aebcdb-c47f-4c9b-9154-3138c0ab6c9d,Werkzeugbau Winkelmühle GmbH,3520258900,,‍+49,[],https://werkzeugbau-winkelmuehle.de,,[],Berthold,Neu – offen,,info@werkzeugbau-winkelmuehle.de,{},,,,,,,,,false
"6db573bf-636c-481f-a2b9-2a13bc9ad7c2,FÖRSTER & KRAUSE GmbH,2192937300,,‍+49,[],https://foerster-krause.de,,[],Förster,Neu – offen,,f-k@foerster-krause.de,""{""""0"""":""""DARIO""""}"",nein,,,,,,,,false"
"6f66e00d-04d1-4baf-b7c2-f619b87542e0,Karré GmbH Elektronik – Elektrotechnik,896700450,,‍+49,[],https://karre.de,,[],Karré,Neu – offen,,info@karre.de,""{""""0"""":""""DARIO""""}"",""Momentan keinen bedarf, da Sie ein neues ERP System einbauen und ich soll in 1 Jahr es wieder probieren :( 27.05.2027"",,,,,,,,false"
7d168009-5d58-4536-8aab-a9e3d1fefa25,KDH GmbH Maschinen- und Anlagenbau,703174790,,‍+49,[],https://kdh-gmbh.de,,[],Halilovic,Neu – offen,,kontakt@kdh-gmbh.de,{},,,,,,,,,false
8146aa4f-4675-4858-a2fc-4bc9433d5d9a,Werkzeugbau Kröger GmbH,4442703100,,‍+49,[],https://werkzeugbau-kroeger.de,,[],Kröger,Neu – offen,,info@werkzeugbau-kroeger.de,{},,,,,,,,,false
"94597ee5-9f18-4298-9063-be0340288d67,FRANK Elektronik GmbH,86190980080,,‍+49,[],https://frank-elektronik.de,,[],Sub,Neu – offen,,info@frank-elektronik.de,""{""""0"""":""""DARIO""""}"",gleich nochmal +49861909800817 anrufen,,,,,,,,false"
"bb615cca-ccf7-4ac5-bd83-3153bf61307f,Gritzbach GmbH,704494430,,‍+49,[],https://gritzbach.de,,[],Gritzbach,Neu – offen,,info@gritzbach.de,""{""""0"""":""""DARIO""""}"",Nichts mit Einkauf akutelle zutun,,,,,,,,false"
"d3637339-9b4c-4cb3-83ce-4d521a66e320,""Reuth GmbH Werkzeugbau, Maschinenbau, Formenbau"",268998680,,‍+49,[],https://reuth.de,,[],Böhm,Neu – offen,,info@reuth.de,""{""""0"""":""""DARIO""""}"",Kein Interesse,,,,,,,,false"
d9bb0426-8f43-4c57-8be6-c0070aa3a4b2,Schweigert GmbH Stanztechnik & Werkzeugbau,723238170,,‍+49,[],https://schweigert.com,,[],Schweigert,Neu – offen,,info@schweigert.com,{},,,,,,,,,false
"defa6781-469c-452b-9e1f-a6e0a697966e,August Schmits Stanz- und Umformtechnik GmbH & Co. KG,210492980,,‍+49,[],https://asmetal.de,,[],Kaldeuer,Neu – offen,,info@asmetal.de,""{""""0"""":""""DARIO""""}"",Ralf.neas@asmetall,,,,Email bereits geschickt,,,,false"
32cccf0e-d6bb-4405-94ac-4818f6b3159e,WISA Werkzeug- und Formenbau GmbH,84669405,,‍+49,[],https://wisa-formenbau.de,,[],,Neu – offen,,,{},,,,,,,,,false
eb08d3fd-7cc9-4179-9d6a-dbd1f4bd0752,Stehling Stanztechnik GmbH,2051417790,,‍+49,[],https://stehling.org,,[],,Neu – offen,,,{},,,,,,,,,false
"bb8f8205-7a3d-4d67-9b42-677edb601300,,,,,[],,,[],,,,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
"eb6ed345-2227-4367-9807-1713eeab1777,S&S,,,,[],,,[],,,,,""{""""0"""":""""ADRIAN"""",""""1"""":""""SEBASTIAN""""}"",Montag anrufen,,,,,,,,false"
"65b310d5-3b68-4857-9c64-3e45ccd2c720,Morali,,,,[],morali.de,,[],,,,e.tamer@morali.de,""{""""0"""":""""ADRIAN"""",""""1"""":""""SEBASTIAN""""}"",""email und Follow Up, termin mit herrn falah"",2026-07-02T08:42:43.000Z,,,,,,,false"
